# a=100
# e=0.70
# i=90
# Ω=0,10, ... 80, 90
# ϖ=0

a=100 e=0.70 i=90 Ω=0 ϖ=0
L42,1.22,69.67,56.76
L49,1.23,70.19,69.67
L56,1.22,69.61,81.50
L63,1.19,68.19,92.34
L70,1.15,66.09,102.27
L77,1.11,63.44,111.35
L84,1.05,60.34,119.64
L91,0.99,56.86,127.19
L98,0.93,53.07,134.04
L105,0.86,49.01,140.22
L112,0.78,44.73,145.76
L119,0.70,40.26,150.68
L126,0.62,35.63,155.01
L133,0.54,30.87,158.77
L140,0.45,26.00,161.97
L147,0.37,21.04,164.62
L154,0.28,16.02,166.73
L161,0.19,10.94,168.31
L168,0.10,5.83,169.37
L175,0.01,0.70,169.91
L182,-0.08,-4.43,169.93
L189,-0.17,-9.55,169.43
L196,-0.26,-14.64,168.42
L203,-0.34,-19.68,166.88
L210,-0.43,-24.66,164.83
L217,-0.52,-29.57,162.24
L224,-0.60,-34.37,159.11
L231,-0.68,-39.05,155.42
L238,-0.76,-43.60,151.18
L245,-0.84,-47.97,146.35
L252,-0.91,-52.15,140.93
L259,-0.98,-56.10,134.89
L266,-1.04,-59.78,128.20
L273,-1.10,-63.14,120.83
L280,-1.15,-66.13,112.76
L287,-1.20,-68.68,103.93
L294,-1.23,-70.70,94.29
L301,-1.26,-72.06,83.80
L308,-1.27,-72.63,72.37
L315,-1.26,-72.18,59.95
L322,-1.23,-70.42,46.44
L329,-1.17,-66.89,31.79
L336,-1.06,-60.85,15.98
L343,-0.89,-51.11,-0.72
L350,-0.62,-35.55,-17.11
L357,-0.21,-11.76,-28.72
a=100 e=0.70 i=90 Ω=90 ϖ=0
L0,0.00,0.00,-30.00
L7,0.00,26.83,-22.67
L14,0.00,45.45,-7.14
L21,0.00,57.07,9.89
L28,0.00,64.22,26.27
L35,0.00,68.45,41.51
L42,0.00,70.66,55.54
L49,0.00,71.41,68.43
L56,-0.00,71.04,80.27
L63,-0.00,69.80,91.13
L70,-0.00,67.87,101.10
L77,-0.00,65.38,110.22
L84,-0.00,62.42,118.57
L91,-0.00,59.08,126.18
L98,-0.00,55.41,133.09
L105,-0.00,51.46,139.34
L112,-0.00,47.27,144.95
L119,-0.00,42.89,149.95
L126,-0.00,38.34,154.37
L133,-0.00,33.64,158.21
L140,-0.00,28.83,161.49
L147,-0.00,23.92,164.22
L154,-0.00,18.93,166.42
L161,-0.00,13.88,168.09
L168,-0.00,8.79,169.24
L175,-0.00,3.66,169.87
L182,-0.00,-1.47,169.98
L189,-0.00,-6.59,169.57
L196,-0.00,-11.70,168.65
L203,-0.00,-16.77,167.20
L210,-0.00,-21.79,165.23
L217,-0.00,-26.74,162.73
L224,-0.00,-31.59,159.68
L231,-0.00,-36.34,156.08
L238,-0.00,-40.96,151.92
L245,-0.00,-45.42,147.17
L252,-0.00,-49.69,141.82
L259,-0.00,-53.75,135.85
L266,-0.00,-57.54,129.22
L273,-0.00,-61.03,121.92
L280,-0.00,-64.17,113.89
L287,-0.00,-66.87,105.11
L294,-0.00,-69.05,95.51
L301,-0.00,-70.60,85.04
L308,-0.00,-71.37,73.63
L315,-0.00,-71.14,61.20
L322,-0.00,-69.61,47.66
L329,-0.00,-66.33,32.95
L336,-0.00,-60.58,17.04
L343,-0.00,-51.12,0.17
L350,-0.00,-35.85,-16.48
L357,0.00,-12.26,-28.52
